2018-12-11T07:04:56.416+0000 I CONTROL  [main] ***** SERVER RESTARTED *****
2019-01-28T12:07:07.197+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T12:20:37.199+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T12:21:07.199+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T12:29:07.201+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T12:31:07.201+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T13:06:37.203+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T13:07:07.203+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T13:14:07.205+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T13:14:37.205+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T13:28:37.207+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T13:28:37.208+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T15:21:37.213+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T15:22:07.213+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T16:47:37.215+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T16:48:37.215+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T17:40:37.217+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T17:41:37.217+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T18:57:37.220+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T19:01:37.220+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T19:34:37.222+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T19:36:07.222+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T20:26:37.225+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T20:28:37.225+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T20:49:07.227+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T20:51:07.227+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T21:03:37.229+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T21:05:07.229+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T22:34:07.231+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T22:34:37.231+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T22:56:07.233+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T22:56:37.233+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T23:02:37.235+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T23:07:37.235+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-28T23:34:37.238+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T23:36:07.238+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-28T23:42:07.240+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-28T23:43:07.240+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T00:21:37.243+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T00:22:07.243+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T00:50:37.245+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T00:51:07.245+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T01:27:37.248+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T01:28:07.248+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T01:29:07.248+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T01:30:07.250+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T01:39:07.252+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T01:41:07.252+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T01:53:07.254+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T01:53:37.254+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T02:13:07.256+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T02:14:37.256+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T02:18:07.256+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T02:19:07.259+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T02:24:37.261+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T02:25:07.261+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T03:27:37.263+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T03:31:37.263+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T03:52:37.265+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T03:53:07.265+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T03:58:37.267+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T03:59:07.267+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T04:18:07.269+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T04:18:37.269+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T04:57:07.271+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T05:00:07.271+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T05:07:37.273+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T05:08:07.273+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T05:15:07.275+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T05:16:37.275+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T06:01:37.279+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T06:02:07.279+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T06:41:07.282+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T06:42:07.282+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T06:48:07.284+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T06:49:37.284+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T07:15:37.286+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T07:17:07.286+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T07:22:37.288+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T07:23:07.288+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T08:21:07.290+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T08:22:07.290+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T08:34:37.292+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T08:34:37.293+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T09:07:37.295+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T09:08:07.295+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T09:33:07.296+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T09:33:37.296+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T10:54:37.298+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T10:57:37.298+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T14:10:37.301+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T14:15:07.301+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T15:14:07.304+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T15:14:37.304+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T15:20:07.306+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T15:22:07.306+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T17:57:37.311+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T17:58:37.312+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T19:36:07.316+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T19:38:37.316+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T19:48:37.318+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T19:52:07.319+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T19:56:37.319+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T20:01:37.322+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T22:29:07.327+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T22:29:37.327+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T22:54:07.329+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T22:55:37.329+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.4:27019
2019-01-29T23:03:37.331+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.5:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
2019-01-29T23:05:07.331+0000 I ASIO     [ShardRegistry] Connecting to 172.17.0.5:27019
2019-01-29T23:11:07.333+0000 I ASIO     [ShardRegistry] Dropping all pooled connections to 172.17.0.4:27019 due to NetworkInterfaceExceededTimeLimit: Connection pool has been idle for longer than the host timeout
